Time Slot,Rush Hour,Day,Working Day,City,Area Name,Population,Two-Wheeler Count,Four-Wheeler Count,Weather,Traffic Density
15:00,No,Wednesday,Yes,Hyderabad,Chandanagar,390000,897,62,Sunny,High
16:00,Yes,Saturday,Yes,Chennai,T Nagar,800000,317,60,Sunny,Low
09:00,No,Tuesday,Yes,Kolkata,Salt Lake,250000,787,158,Rainy,Medium
13:00,No,Thursday,Yes,Bengaluru,Vijayanagar,260000,319,180,Cloudy,Medium
16:00,Yes,Thursday,Yes,Bengaluru,Ulsoor,220000,797,152,Rainy,Medium
13:00,No,Friday,Yes,Bengaluru,MG Road,340000,273,438,Sunny,High
16:00,No,Monday,Yes,Hyderabad,Chandanagar,390000,635,416,Rainy,Low
13:00,Yes,Sunday,No,Mumbai,Andheri West,1300000,750,488,Rainy,High
16:00,Yes,Wednesday,Yes,Bengaluru,Hulimavu,600000,405,491,Sunny,High
08:00,No,Saturday,Yes,Kolkata,Esplanade,200000,612,337,Sunny,Low
16:00,Yes,Thursday,Yes,Kolkata,Cossipore,570000,169,449,Sunny,Medium
20:00,No,Sunday,No,Mumbai,Dadar East,1250000,919,466,Cloudy,Low
08:00,No,Wednesday,Yes,Mumbai,Matunga,2300000,566,398,Rainy,Medium
12:00,Yes,Monday,Yes,Bengaluru,MG Road,340000,361,385,Cloudy,Medium
13:00,Yes,Monday,Yes,Mumbai,Lower Parel,1550000,246,309,Rainy,Medium
19:00,Yes,Tuesday,Yes,Bengaluru,Majestic,560000,205,490,Cloudy,High
20:00,No,Monday,Yes,Hyderabad,Patancheru,380000,776,294,Foggy,Low
18:00,Yes,Wednesday,Yes,Kolkata,Tangra,510000,748,217,Cloudy,Low
18:00,Yes,Wednesday,Yes,Kolkata,Tangra,510000,572,107,Sunny,Low
19:00,Yes,Monday,Yes,Kolkata,Esplanade,200000,504,169,Foggy,Low
18:00,No,Friday,Yes,Bengaluru,Nagavara,620000,365,65,Sunny,Medium
16:00,No,Wednesday,Yes,Kolkata,Alipore,550000,578,325,Rainy,High
11:00,No,Monday,Yes,Kolkata,Esplanade,200000,640,386,Cloudy,Low
16:00,Yes,Saturday,Yes,Chennai,Nungambakkam,900000,699,455,Cloudy,High
16:00,No,Friday,Yes,Chennai,Chromepet,1320000,588,352,Rainy,Medium
08:00,No,Saturday,Yes,Kolkata,Cossipore,570000,743,475,Sunny,Medium
19:00,No,Saturday,Yes,Hyderabad,Shamshabad,310000,521,259,Sunny,High
12:00,No,Saturday,Yes,Chennai,Guindy,1340000,242,78,Rainy,Low
15:00,No,Monday,Yes,Bengaluru,Hebbal,290000,490,468,Foggy,High
19:00,Yes,Thursday,Yes,Mumbai,Andheri West,1300000,893,151,Sunny,Medium
15:00,No,Friday,Yes,Hyderabad,Gachibowli,140000,489,136,Foggy,Medium
22:00,No,Thursday,Yes,Kolkata,Dum Dum,270000,584,312,Sunny,Low
11:00,Yes,Monday,Yes,Hyderabad,Himayatnagar,230000,760,220,Cloudy,Medium
14:00,No,Thursday,Yes,Mumbai,Mazgaon,2400000,100,485,Foggy,Medium
09:00,Yes,Saturday,Yes,Bengaluru,Yelahanka,270000,258,241,Rainy,Low
17:00,Yes,Monday,Yes,Chennai,Nungambakkam,900000,703,150,Sunny,Medium
17:00,No,Saturday,Yes,Chennai,Chromepet,1320000,281,227,Sunny,Medium
12:00,Yes,Thursday,Yes,Chennai,Choolaimedu,1140000,758,310,Sunny,Medium
16:00,Yes,Sunday,No,Chennai,Anna Nagar,820000,784,137,Foggy,High
14:00,Yes,Wednesday,Yes,Bengaluru,Koramangala,300000,473,279,Cloudy,Low
17:00,No,Thursday,Yes,Hyderabad,Himayatnagar,230000,660,241,Sunny,Low
20:00,No,Sunday,No,Mumbai,Juhu Beach,1150000,226,237,Sunny,Low
17:00,No,Tuesday,Yes,Kolkata,Alipore,550000,573,418,Foggy,Low
17:00,No,Monday,Yes,Bengaluru,Yelahanka,270000,997,369,Sunny,High
22:00,No,Friday,Yes,Chennai,Guindy,1340000,291,410,Cloudy,High
15:00,Yes,Monday,Yes,Mumbai,Lower Parel,1550000,154,479,Sunny,High
12:00,No,Tuesday,Yes,Kolkata,Salt Lake,250000,738,154,Foggy,Medium
12:00,Yes,Sunday,No,Mumbai,Chembur,1650000,506,361,Cloudy,Low
21:00,Yes,Sunday,No,Bengaluru,Koramangala,300000,176,425,Cloudy,Medium
14:00,Yes,Friday,Yes,Bengaluru,Ulsoor,220000,688,308,Foggy,High
09:00,No,Friday,Yes,Hyderabad,Charminar,210000,762,471,Rainy,High
10:00,No,Friday,Yes,Hyderabad,Gachibowli,140000,999,412,Sunny,High
22:00,No,Wednesday,Yes,Hyderabad,Chandanagar,390000,963,241,Foggy,Low
16:00,Yes,Sunday,No,Hyderabad,Begumpet,190000,157,158,Foggy,Medium
12:00,Yes,Sunday,No,Bengaluru,Hebbal,290000,214,287,Rainy,High
18:00,Yes,Wednesday,Yes,Chennai,T Nagar,800000,287,306,Rainy,Medium
17:00,No,Sunday,No,Bengaluru,MG Road,340000,823,97,Rainy,Low
11:00,No,Monday,Yes,Bengaluru,Nagavara,620000,454,308,Sunny,Low
08:00,Yes,Friday,Yes,Chennai,T Nagar,800000,888,146,Sunny,Low
18:00,No,Saturday,Yes,Bengaluru,MG Road,340000,138,279,Cloudy,Low
22:00,Yes,Friday,Yes,Hyderabad,Begumpet,190000,357,263,Foggy,Low
14:00,No,Wednesday,Yes,Kolkata,Salt Lake,250000,655,349,Foggy,Low
08:00,Yes,Wednesday,Yes,Bengaluru,Hebbal,290000,231,368,Foggy,Medium
15:00,No,Sunday,No,Mumbai,Chembur,1650000,965,350,Rainy,Medium
16:00,No,Thursday,Yes,Bengaluru,Koramangala,300000,610,375,Cloudy,Low
22:00,Yes,Friday,Yes,Chennai,T Nagar,800000,377,149,Cloudy,Low
08:00,Yes,Saturday,Yes,Kolkata,Joka,530000,617,411,Cloudy,High
19:00,No,Tuesday,Yes,Chennai,Anna Nagar,820000,662,459,Rainy,High
13:00,Yes,Thursday,Yes,Mumbai,Juhu Beach,1150000,523,60,Rainy,High
14:00,Yes,Tuesday,Yes,Hyderabad,Shamshabad,310000,766,177,Cloudy,Low
20:00,No,Wednesday,Yes,Kolkata,Rajarhat,240000,501,175,Cloudy,Low
12:00,No,Tuesday,Yes,Kolkata,Cossipore,570000,355,281,Rainy,High
14:00,Yes,Friday,Yes,Hyderabad,Nizampet,400000,297,274,Foggy,High
18:00,Yes,Tuesday,Yes,Chennai,Choolaimedu,1140000,220,323,Foggy,Low
19:00,No,Monday,Yes,Chennai,Anna Nagar,820000,519,211,Cloudy,High
21:00,Yes,Sunday,No,Hyderabad,Begumpet,190000,322,477,Foggy,High
19:00,No,Saturday,Yes,Kolkata,Maniktala,350000,103,261,Sunny,Medium
17:00,No,Friday,Yes,Mumbai,Chembur,1650000,874,310,Rainy,Medium
12:00,Yes,Saturday,Yes,Hyderabad,Patancheru,380000,213,234,Cloudy,Medium
19:00,Yes,Monday,Yes,Kolkata,Esplanade,200000,406,234,Foggy,High
22:00,No,Friday,Yes,Mumbai,Mazgaon,2400000,554,166,Rainy,Low
11:00,No,Friday,Yes,Hyderabad,Charminar,210000,228,262,Sunny,Medium
11:00,Yes,Friday,Yes,Mumbai,Chembur,1650000,908,165,Foggy,Low
22:00,No,Thursday,Yes,Hyderabad,Shamshabad,310000,392,119,Rainy,Low
10:00,Yes,Friday,Yes,Hyderabad,Charminar,210000,302,162,Cloudy,Medium
13:00,No,Saturday,Yes,Kolkata,Maniktala,350000,814,123,Cloudy,Low
18:00,Yes,Saturday,Yes,Hyderabad,Patancheru,380000,444,390,Foggy,Low
19:00,No,Tuesday,Yes,Hyderabad,Chandanagar,390000,699,480,Sunny,Low
20:00,No,Monday,Yes,Hyderabad,Gachibowli,140000,385,441,Sunny,High
08:00,Yes,Thursday,Yes,Bengaluru,Koramangala,300000,709,276,Sunny,Low
19:00,No,Thursday,Yes,Mumbai,Chembur,1650000,145,130,Rainy,Low
12:00,Yes,Monday,Yes,Chennai,Mylapore,780000,921,249,Sunny,Medium
10:00,No,Thursday,Yes,Hyderabad,Nizampet,400000,921,93,Cloudy,High
16:00,No,Thursday,Yes,Chennai,Anna Nagar,820000,894,233,Sunny,High
08:00,No,Tuesday,Yes,Mumbai,Matunga,2300000,196,187,Rainy,Low
11:00,No,Friday,Yes,Mumbai,Matunga,2300000,717,154,Foggy,Low
20:00,No,Saturday,Yes,Bengaluru,Nagavara,620000,127,438,Rainy,High
08:00,No,Monday,Yes,Mumbai,Mazgaon,2400000,564,239,Cloudy,Medium
21:00,Yes,Wednesday,Yes,Hyderabad,Shamshabad,310000,912,199,Sunny,Low
20:00,Yes,Monday,Yes,Bengaluru,MG Road,340000,169,327,Foggy,Low
12:00,No,Sunday,No,Kolkata,Esplanade,200000,927,214,Rainy,Low
22:00,No,Thursday,Yes,Kolkata,Esplanade,200000,638,197,Sunny,High
17:00,No,Monday,Yes,Chennai,T Nagar,800000,398,275,Rainy,High
09:00,No,Friday,Yes,Kolkata,Tangra,510000,916,187,Sunny,High
13:00,No,Sunday,No,Bengaluru,MG Road,340000,697,471,Rainy,Medium
09:00,Yes,Thursday,Yes,Hyderabad,Nizampet,400000,409,412,Foggy,Low
14:00,No,Saturday,Yes,Mumbai,Juhu Beach,1150000,494,241,Sunny,High
10:00,No,Thursday,Yes,Hyderabad,Charminar,210000,499,114,Rainy,Low
20:00,Yes,Monday,Yes,Hyderabad,Attapur,260000,792,210,Cloudy,Low
16:00,Yes,Friday,Yes,Mumbai,Prabhadevi,2250000,511,336,Cloudy,Medium
11:00,Yes,Tuesday,Yes,Kolkata,Rajarhat,240000,220,53,Rainy,Low
13:00,No,Friday,Yes,Hyderabad,Begumpet,190000,807,245,Sunny,High
14:00,Yes,Friday,Yes,Chennai,Anna Nagar,820000,283,370,Foggy,Medium
21:00,No,Monday,Yes,Kolkata,Sealdah,220000,245,382,Rainy,High
16:00,Yes,Friday,Yes,Bengaluru,Ulsoor,220000,419,64,Sunny,High
21:00,Yes,Friday,Yes,Hyderabad,Alwal,290000,446,457,Cloudy,High
22:00,No,Wednesday,Yes,Bengaluru,Yelahanka,270000,253,441,Rainy,Medium
18:00,No,Saturday,Yes,Kolkata,Cossipore,570000,400,178,Rainy,Medium
15:00,Yes,Monday,Yes,Bengaluru,Ulsoor,220000,236,414,Foggy,High
08:00,Yes,Thursday,Yes,Bengaluru,Jayanagar,250000,344,69,Cloudy,Low
13:00,Yes,Monday,Yes,Bengaluru,Koramangala,300000,174,394,Rainy,Low
14:00,Yes,Sunday,No,Chennai,Mylapore,780000,827,186,Sunny,Low
16:00,Yes,Saturday,Yes,Chennai,Royapettah,1200000,661,403,Cloudy,High
10:00,Yes,Sunday,No,Bengaluru,Majestic,560000,243,363,Foggy,High
15:00,Yes,Saturday,Yes,Mumbai,Girgaon,2550000,222,51,Sunny,Low
20:00,Yes,Tuesday,Yes,Kolkata,Joka,530000,483,89,Rainy,High
21:00,Yes,Friday,Yes,Hyderabad,Nizampet,400000,640,213,Rainy,Medium
12:00,No,Tuesday,Yes,Hyderabad,Charminar,210000,560,141,Sunny,Low
15:00,No,Tuesday,Yes,Hyderabad,Alwal,290000,958,393,Cloudy,Low
14:00,Yes,Friday,Yes,Mumbai,Mazgaon,2400000,720,52,Cloudy,High
22:00,No,Tuesday,Yes,Mumbai,Lower Parel,1550000,158,454,Sunny,Medium
09:00,No,Tuesday,Yes,Hyderabad,Charminar,210000,560,322,Rainy,Medium
13:00,No,Tuesday,Yes,Kolkata,Rajarhat,240000,800,251,Sunny,Low
11:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,919,327,Foggy,Low
21:00,No,Monday,Yes,Mumbai,Lower Parel,1550000,806,311,Sunny,High
18:00,No,Saturday,Yes,Bengaluru,Jayanagar,250000,306,51,Foggy,High
11:00,No,Sunday,No,Mumbai,Juhu Beach,1150000,574,334,Rainy,Medium
08:00,Yes,Saturday,Yes,Hyderabad,Nizampet,400000,306,79,Rainy,Low
11:00,Yes,Thursday,Yes,Kolkata,Rajarhat,240000,825,213,Rainy,Low
22:00,Yes,Sunday,No,Mumbai,Chembur,1650000,893,216,Foggy,Low
08:00,No,Monday,Yes,Chennai,Anna Nagar,820000,836,479,Foggy,Low
16:00,Yes,Wednesday,Yes,Mumbai,Kalbadevi,2450000,650,352,Cloudy,High
09:00,No,Thursday,Yes,Chennai,T Nagar,800000,391,241,Cloudy,Low
12:00,Yes,Tuesday,Yes,Hyderabad,Charminar,210000,986,284,Rainy,Medium
10:00,No,Sunday,No,Chennai,Nungambakkam,900000,565,433,Rainy,Low
20:00,No,Wednesday,Yes,Mumbai,Dadar East,1250000,725,280,Rainy,High
19:00,No,Wednesday,Yes,Kolkata,Joka,530000,437,165,Cloudy,Low
17:00,No,Sunday,No,Hyderabad,Gachibowli,140000,490,53,Cloudy,Medium
13:00,No,Tuesday,Yes,Chennai,Adyar,850000,449,157,Rainy,Low
11:00,No,Friday,Yes,Bengaluru,Vijayanagar,260000,400,98,Sunny,Low
09:00,No,Tuesday,Yes,Chennai,Nungambakkam,900000,767,79,Rainy,High
16:00,Yes,Thursday,Yes,Hyderabad,Charminar,210000,311,464,Sunny,Low
19:00,No,Saturday,Yes,Chennai,Mylapore,780000,859,54,Sunny,Low
16:00,Yes,Thursday,Yes,Hyderabad,Alwal,290000,103,331,Cloudy,Low
20:00,No,Friday,Yes,Mumbai,Kalbadevi,2450000,819,321,Foggy,High
10:00,No,Tuesday,Yes,Mumbai,Matunga,2300000,438,435,Rainy,High
22:00,No,Monday,Yes,Chennai,Mylapore,780000,827,458,Foggy,High
13:00,No,Wednesday,Yes,Bengaluru,Majestic,560000,396,185,Cloudy,Low
09:00,No,Saturday,Yes,Mumbai,Chembur,1650000,602,269,Foggy,Medium
12:00,Yes,Monday,Yes,Chennai,T Nagar,800000,887,181,Cloudy,High
14:00,No,Thursday,Yes,Chennai,Mandaveli,1120000,998,467,Sunny,Low
21:00,No,Tuesday,Yes,Hyderabad,Begumpet,190000,813,102,Cloudy,Low
13:00,No,Saturday,Yes,Kolkata,Alipore,550000,921,333,Foggy,Medium
10:00,Yes,Thursday,Yes,Bengaluru,MG Road,340000,658,480,Rainy,Low
21:00,No,Thursday,Yes,Kolkata,Alipore,550000,713,348,Sunny,Medium
17:00,No,Sunday,No,Mumbai,Girgaon,2550000,651,471,Sunny,High
18:00,Yes,Saturday,Yes,Hyderabad,Attapur,260000,867,211,Sunny,Medium
21:00,No,Saturday,Yes,Hyderabad,Patancheru,380000,613,453,Rainy,Low
09:00,Yes,Saturday,Yes,Kolkata,Joka,530000,249,112,Rainy,High
20:00,Yes,Saturday,Yes,Bengaluru,MG Road,340000,225,123,Cloudy,High
17:00,No,Monday,Yes,Bengaluru,Koramangala,300000,816,106,Rainy,Medium
14:00,No,Saturday,Yes,Mumbai,Chembur,1650000,606,395,Sunny,High
08:00,No,Sunday,No,Chennai,Nungambakkam,900000,775,336,Cloudy,Low
13:00,No,Monday,Yes,Kolkata,Salt Lake,250000,957,137,Cloudy,High
16:00,No,Wednesday,Yes,Bengaluru,Hebbal,290000,261,173,Cloudy,High
14:00,No,Sunday,No,Hyderabad,Charminar,210000,452,449,Cloudy,High
17:00,Yes,Friday,Yes,Chennai,Choolaimedu,1140000,292,113,Rainy,Medium
12:00,Yes,Monday,Yes,Kolkata,Esplanade,200000,264,371,Sunny,High
12:00,Yes,Sunday,No,Bengaluru,Majestic,560000,773,290,Cloudy,Medium
18:00,No,Sunday,No,Bengaluru,Jayanagar,250000,321,492,Rainy,Low
08:00,Yes,Thursday,Yes,Kolkata,Maniktala,350000,535,223,Rainy,Medium
22:00,No,Friday,Yes,Bengaluru,Ulsoor,220000,656,447,Foggy,High
20:00,No,Wednesday,Yes,Chennai,Choolaimedu,1140000,223,410,Cloudy,Medium
08:00,No,Thursday,Yes,Chennai,Mandaveli,1120000,308,108,Rainy,Medium
22:00,Yes,Friday,Yes,Kolkata,Tangra,510000,474,214,Foggy,Low
10:00,No,Monday,Yes,Chennai,T Nagar,800000,725,61,Cloudy,Medium
08:00,Yes,Friday,Yes,Kolkata,Dum Dum,270000,606,90,Foggy,Medium
12:00,No,Sunday,No,Bengaluru,Hebbal,290000,381,125,Cloudy,High
22:00,No,Sunday,No,Kolkata,Joka,530000,1000,185,Sunny,Medium
10:00,No,Monday,Yes,Kolkata,Salt Lake,250000,950,100,Sunny,Medium
14:00,No,Sunday,No,Bengaluru,Vijayanagar,260000,708,323,Sunny,High
15:00,Yes,Wednesday,Yes,Kolkata,Sealdah,220000,167,186,Foggy,Medium
21:00,Yes,Thursday,Yes,Mumbai,Prabhadevi,2250000,556,412,Foggy,Low
12:00,No,Thursday,Yes,Bengaluru,Hulimavu,600000,129,396,Cloudy,Low
17:00,No,Wednesday,Yes,Hyderabad,Begumpet,190000,579,87,Sunny,Low
08:00,No,Monday,Yes,Bengaluru,Nagavara,620000,843,378,Cloudy,High
14:00,No,Monday,Yes,Bengaluru,Jayanagar,250000,290,191,Foggy,Low
16:00,No,Saturday,Yes,Hyderabad,Begumpet,190000,142,343,Rainy,High
17:00,No,Tuesday,Yes,Hyderabad,Gachibowli,140000,369,129,Foggy,High
15:00,No,Friday,Yes,Chennai,Adyar,850000,477,467,Sunny,Medium
09:00,No,Friday,Yes,Chennai,Mandaveli,1120000,879,55,Cloudy,Low
15:00,No,Thursday,Yes,Bengaluru,Hulimavu,600000,610,215,Cloudy,Low
21:00,No,Saturday,Yes,Mumbai,Andheri West,1300000,308,493,Foggy,Low
22:00,No,Friday,Yes,Hyderabad,Himayatnagar,230000,427,425,Sunny,High
14:00,Yes,Wednesday,Yes,Kolkata,Sealdah,220000,810,372,Foggy,Medium
22:00,No,Thursday,Yes,Mumbai,Girgaon,2550000,267,431,Foggy,High
09:00,Yes,Thursday,Yes,Chennai,Guindy,1340000,402,51,Foggy,Medium
10:00,Yes,Sunday,No,Mumbai,Dadar East,1250000,472,136,Rainy,Medium
18:00,No,Sunday,No,Chennai,Mylapore,780000,198,56,Rainy,Low
10:00,Yes,Friday,Yes,Chennai,Chromepet,1320000,946,344,Sunny,Medium
15:00,Yes,Friday,Yes,Chennai,Anna Nagar,820000,922,311,Foggy,Low
20:00,No,Friday,Yes,Kolkata,Cossipore,570000,594,117,Cloudy,Low
14:00,Yes,Wednesday,Yes,Mumbai,Chembur,1650000,388,171,Rainy,Low
19:00,Yes,Thursday,Yes,Hyderabad,Nizampet,400000,925,145,Sunny,Medium
21:00,No,Monday,Yes,Bengaluru,Yelahanka,270000,408,205,Sunny,Medium
19:00,No,Tuesday,Yes,Bengaluru,Koramangala,300000,879,394,Rainy,High
09:00,No,Monday,Yes,Mumbai,Dadar East,1250000,524,167,Cloudy,Low
22:00,Yes,Friday,Yes,Hyderabad,Himayatnagar,230000,175,143,Sunny,Low
11:00,Yes,Sunday,No,Chennai,Royapettah,1200000,227,455,Rainy,High
21:00,No,Saturday,Yes,Kolkata,Rajarhat,240000,146,316,Foggy,Medium
10:00,No,Saturday,Yes,Hyderabad,Shamshabad,310000,267,338,Foggy,High
08:00,Yes,Sunday,No,Chennai,Mandaveli,1120000,516,494,Foggy,Medium
17:00,No,Wednesday,Yes,Chennai,Anna Nagar,820000,991,458,Rainy,Low
10:00,No,Thursday,Yes,Chennai,Guindy,1340000,833,286,Foggy,High
10:00,No,Saturday,Yes,Bengaluru,Yelahanka,270000,728,245,Sunny,High
10:00,No,Wednesday,Yes,Chennai,T Nagar,800000,950,382,Cloudy,Low
15:00,No,Wednesday,Yes,Mumbai,Andheri West,1300000,396,380,Foggy,Medium
11:00,No,Saturday,Yes,Hyderabad,Charminar,210000,386,263,Sunny,High
08:00,Yes,Saturday,Yes,Chennai,Chromepet,1320000,784,342,Foggy,Medium
16:00,No,Sunday,No,Kolkata,Alipore,550000,714,476,Cloudy,Low
10:00,Yes,Wednesday,Yes,Bengaluru,Hulimavu,600000,409,256,Cloudy,Medium
11:00,No,Tuesday,Yes,Chennai,Guindy,1340000,733,67,Foggy,Medium
12:00,Yes,Wednesday,Yes,Kolkata,Dum Dum,270000,612,155,Sunny,High
09:00,Yes,Thursday,Yes,Mumbai,Dadar East,1250000,362,384,Cloudy,High
08:00,No,Saturday,Yes,Kolkata,Cossipore,570000,534,150,Rainy,Medium
14:00,No,Tuesday,Yes,Mumbai,Dadar East,1250000,820,461,Cloudy,High
22:00,No,Monday,Yes,Kolkata,Salt Lake,250000,903,259,Sunny,High
18:00,Yes,Friday,Yes,Bengaluru,Majestic,560000,457,60,Foggy,High
17:00,No,Sunday,No,Mumbai,Lower Parel,1550000,116,202,Sunny,High
15:00,Yes,Saturday,Yes,Bengaluru,Yelahanka,270000,329,428,Rainy,Medium
16:00,Yes,Thursday,Yes,Kolkata,Cossipore,570000,590,171,Rainy,High
22:00,No,Wednesday,Yes,Chennai,Choolaimedu,1140000,993,181,Rainy,Medium
11:00,Yes,Friday,Yes,Hyderabad,Patancheru,380000,814,167,Foggy,High
11:00,Yes,Sunday,No,Hyderabad,Gachibowli,140000,676,340,Rainy,High
21:00,Yes,Tuesday,Yes,Mumbai,Chembur,1650000,467,274,Rainy,High
10:00,No,Friday,Yes,Hyderabad,Himayatnagar,230000,908,496,Cloudy,Low
14:00,No,Thursday,Yes,Hyderabad,Nizampet,400000,945,250,Sunny,High
21:00,Yes,Tuesday,Yes,Chennai,Mylapore,780000,909,442,Foggy,Medium
19:00,Yes,Wednesday,Yes,Kolkata,Cossipore,570000,614,374,Rainy,High
13:00,No,Wednesday,Yes,Mumbai,Prabhadevi,2250000,639,188,Cloudy,High
22:00,No,Sunday,No,Bengaluru,MG Road,340000,665,252,Sunny,High
18:00,Yes,Wednesday,Yes,Mumbai,Prabhadevi,2250000,577,278,Rainy,Medium
12:00,Yes,Saturday,Yes,Mumbai,Lower Parel,1550000,640,272,Foggy,Medium
19:00,No,Thursday,Yes,Kolkata,Salt Lake,250000,144,214,Cloudy,Medium
08:00,No,Monday,Yes,Hyderabad,Gachibowli,140000,839,243,Rainy,Medium
16:00,No,Sunday,No,Mumbai,Lower Parel,1550000,599,236,Foggy,Low
12:00,No,Tuesday,Yes,Bengaluru,Majestic,560000,867,468,Sunny,Low
16:00,No,Friday,Yes,Bengaluru,Yelahanka,270000,884,163,Sunny,High
10:00,No,Saturday,Yes,Bengaluru,Koramangala,300000,309,134,Cloudy,Medium
10:00,Yes,Thursday,Yes,Mumbai,Lower Parel,1550000,107,447,Foggy,Low
17:00,Yes,Sunday,No,Mumbai,Juhu Beach,1150000,380,61,Cloudy,Low
18:00,No,Saturday,Yes,Mumbai,Prabhadevi,2250000,191,91,Rainy,Medium
17:00,No,Saturday,Yes,Bengaluru,Majestic,560000,105,197,Sunny,High
08:00,No,Thursday,Yes,Bengaluru,Ulsoor,220000,374,304,Sunny,Medium
08:00,No,Monday,Yes,Chennai,Chromepet,1320000,157,251,Rainy,Low
09:00,No,Tuesday,Yes,Chennai,Nungambakkam,900000,240,496,Cloudy,High
22:00,No,Sunday,No,Mumbai,Andheri West,1300000,831,85,Rainy,Low
19:00,Yes,Tuesday,Yes,Kolkata,Esplanade,200000,302,324,Rainy,Low
19:00,Yes,Friday,Yes,Hyderabad,Gachibowli,140000,805,216,Cloudy,Low
20:00,Yes,Wednesday,Yes,Hyderabad,Himayatnagar,230000,781,412,Sunny,High
18:00,Yes,Saturday,Yes,Bengaluru,Majestic,560000,343,422,Foggy,Medium
18:00,Yes,Tuesday,Yes,Bengaluru,Yelahanka,270000,679,491,Rainy,Medium
22:00,No,Friday,Yes,Chennai,Guindy,1340000,976,96,Cloudy,High
10:00,No,Friday,Yes,Bengaluru,Hebbal,290000,374,415,Sunny,Medium
22:00,Yes,Tuesday,Yes,Mumbai,Juhu Beach,1150000,336,146,Sunny,Medium
14:00,No,Thursday,Yes,Bengaluru,Hulimavu,600000,354,57,Sunny,Low
15:00,No,Thursday,Yes,Hyderabad,Himayatnagar,230000,764,233,Cloudy,Low
22:00,No,Sunday,No,Bengaluru,Vijayanagar,260000,996,360,Sunny,Low
19:00,Yes,Saturday,Yes,Kolkata,Salt Lake,250000,531,357,Foggy,High
14:00,No,Saturday,Yes,Bengaluru,Vijayanagar,260000,780,118,Sunny,High
17:00,No,Wednesday,Yes,Bengaluru,Jayanagar,250000,289,100,Rainy,High
14:00,No,Sunday,No,Hyderabad,Begumpet,190000,734,217,Rainy,Low
14:00,Yes,Sunday,No,Hyderabad,Nizampet,400000,877,67,Sunny,High
13:00,Yes,Tuesday,Yes,Bengaluru,Yelahanka,270000,637,282,Rainy,High
08:00,Yes,Thursday,Yes,Chennai,Mylapore,780000,666,353,Cloudy,High
11:00,No,Sunday,No,Chennai,Mylapore,780000,257,231,Rainy,Medium
11:00,No,Tuesday,Yes,Bengaluru,Hebbal,290000,201,351,Sunny,High
09:00,Yes,Thursday,Yes,Mumbai,Dadar East,1250000,341,297,Rainy,Low
17:00,Yes,Tuesday,Yes,Bengaluru,Majestic,560000,907,229,Foggy,Medium
14:00,No,Tuesday,Yes,Chennai,Anna Nagar,820000,366,344,Rainy,Medium
21:00,No,Friday,Yes,Chennai,Adyar,850000,348,373,Sunny,Medium
17:00,Yes,Saturday,Yes,Chennai,T Nagar,800000,928,482,Foggy,Medium
20:00,Yes,Saturday,Yes,Kolkata,Alipore,550000,855,63,Foggy,Medium
16:00,Yes,Saturday,Yes,Bengaluru,Vijayanagar,260000,507,149,Rainy,High
22:00,Yes,Monday,Yes,Bengaluru,Nagavara,620000,990,382,Rainy,High
10:00,Yes,Sunday,No,Kolkata,Rajarhat,240000,969,333,Cloudy,Medium
12:00,No,Thursday,Yes,Chennai,Choolaimedu,1140000,319,418,Rainy,Medium
20:00,No,Monday,Yes,Hyderabad,Begumpet,190000,493,83,Sunny,Medium
17:00,No,Thursday,Yes,Mumbai,Lower Parel,1550000,495,388,Sunny,High
09:00,No,Monday,Yes,Mumbai,Kalbadevi,2450000,566,482,Sunny,High
09:00,No,Saturday,Yes,Bengaluru,Hebbal,290000,869,202,Cloudy,Low
10:00,Yes,Friday,Yes,Kolkata,Esplanade,200000,643,447,Foggy,Low
16:00,Yes,Friday,Yes,Kolkata,Cossipore,570000,434,282,Rainy,High
22:00,No,Tuesday,Yes,Bengaluru,Hulimavu,600000,503,214,Rainy,Low
20:00,Yes,Saturday,Yes,Chennai,Anna Nagar,820000,781,93,Sunny,Low
08:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,798,181,Sunny,Low
22:00,Yes,Friday,Yes,Chennai,Chromepet,1320000,288,437,Sunny,Low
09:00,No,Friday,Yes,Chennai,Mylapore,780000,196,161,Sunny,High
20:00,Yes,Thursday,Yes,Chennai,Adyar,850000,895,439,Rainy,Medium
18:00,No,Tuesday,Yes,Chennai,Adyar,850000,202,235,Cloudy,Low
22:00,Yes,Sunday,No,Chennai,Chromepet,1320000,653,152,Cloudy,High
19:00,No,Friday,Yes,Hyderabad,Patancheru,380000,354,225,Cloudy,Medium
15:00,No,Monday,Yes,Mumbai,Matunga,2300000,262,320,Rainy,High
20:00,No,Wednesday,Yes,Chennai,Guindy,1340000,665,474,Rainy,Low
14:00,Yes,Friday,Yes,Kolkata,Dum Dum,270000,307,430,Cloudy,Medium
19:00,No,Saturday,Yes,Chennai,Adyar,850000,222,365,Sunny,High
16:00,Yes,Saturday,Yes,Chennai,Guindy,1340000,666,346,Foggy,Medium
20:00,Yes,Thursday,Yes,Bengaluru,Majestic,560000,414,127,Sunny,Medium
12:00,No,Tuesday,Yes,Chennai,Nungambakkam,900000,534,370,Foggy,High
20:00,Yes,Thursday,Yes,Mumbai,Prabhadevi,2250000,796,247,Rainy,Low
